query_id,query,category,reasoning,type,top_k,precision,recall,reciprocal_rank,ndcg,evidence_coverage,first_relevant_rank,retrieved_count,relevant_count,latency_ms,answer_accuracy_exact_match,answer_token_f1,answer_correctness
48e99010,Annual net profit margin analysis for Cardinal Health.,Financials,True,Division,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.6289999950677156,,,
2668b0b6,Repurchase authorizations for SRE vs activity in share buybacks.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.3992090029641986,,,
d6ecec0e,"Impact of Bio-Rad's global workforce dist. on comp positioning & risk diversification, BIO.",Company overview,True,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.681458067148924,,,
2e2d8671,2023 inventory turnover ratio calc for TSLA and op efficiency implications.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.074541968293488,,,
63b30054,Liquidity & BS impact from Nordson's repurchase.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.7563329311087728,,,
788c0f80,AAPL's cont. innovation in R&D drives a comp. adv. in effectiveness.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.183332970365882,,,
f83b67eb,Net sales tax recognition comparability for CPRT.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6862500235438347,,,
2a44ae07,VTRS directors' backgrounds impact on growth & comp positioning.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.2049169056117535,,,
72397c9c,"Employee satisfaction (ESS) significantly impacts ops efficiency, growth, & risk.",Company overview,True,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,1.1060000397264957,,,
f20b0c16,"Profitability ratios, pricing, cost control trends, and future outlook for Hershey, HSY.",Financials,True,Compositional,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.860041033476591,,,
a1a0c98d,Analyzing the impact of PPE changes & depreciation on CAPEX for Seagate (STX) Technology Holdings.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,5.604124977253377,,,
5eb93509,DECK's board diversity impacts capital allocation & growth strategy.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.771082985214889,,,
84d691ca,Targa Resources' employee structure and ticker TRGP delineate its competitive positioning.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.9473339673131704,,,
de1045f4,Impact on near-term CF & profitability from legal/regulatory outlays; Ticker in last position.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.526125034317374,,,
5f7a82e8,"Estimation of DAL's ticket breakage & revenue recognition, DAL.",Accounting,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,2.420915989205241,,,
e52ec4a4,Exec team structure age profile of LKQ impacts profitability & sustainable growth.,Governance,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,2.687582978978753,,,
3392a40c,Repurchase pause vs balance sheet liquidity in Q4 2023 for Iron Mountain (IRM).,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.1437920881435275,,,
2485f7c7,"Impact of accounting judgments on eBay's rev growth & fin health, EBAY.",Accounting,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.5764999920502305,,,
8493de92,OI profitability for Alliant Energy Corp (LNT) utility segments in 2023 vs 2022.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.504791926592588,,,
f348f796,"FAS shipping/handling recognition cash flow impact vs rev impact, ticker in the mix.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.962749964557588,,,
de4cb0a8,Effects of CFO/GC changes at Ameren on perf. & risk mgmt.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.981458954513073,,,
c8107fb5,Oversight of cybersecurity integration at Evergy.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.129207994788885,,,
45791de8,T. Rowe Price's growth via acquisitions & ventures enhances competitive positioning.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.2320419773459435,,,
1d13611f,Impact of Amgen (AMGN) patent expirations vs. biosimilar revenue on growth & market share.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.250625032000244,,,
cabfd197,"For 2023, revenue from oil sales at Diamondback Energy is recorded as a percentage.",Financials,True,Division,5,0.2,1.0,1.0,1.0,1.0,1,5,1,6.784666911698878,,,
0831c38e,Impact on liquidity from PRU financing cash flow policyholder deposits & withdrawals.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.160333028063178,,,
f514dd06,Impact of higher repurchases on financing cash flow for LULU.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.6187499538064,,,
da55096a,The impact of annual renewals liability on DRI surety bonds values is noteworthy.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.424959002994001,,,
c0e7f554,"EXC impact on near-term cash flow, liquidity & cap allocation, and legal settlements.",Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.15220798458904,,,
4d205e83,Impact on rev margins from Stryker’s sales returns provisions during demand shifts.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.329999977722764,,,
69113c9d,Diff % in frontline vs mgr turnover improvement for Assurant.,Company overview,True,Subtract,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.8975000604987144,,,
c77928fe,AAL's litigation risk vs peers' mitigations.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.6988330278545618,,,
33daeaa7,ORCL CAPEX trends for 2024 vs 2023 vs 2022 focus on growth invts.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.673499963246286,,,
2c234abc,Impact on cap structure & EPS from equity comp plan shares of Bunge Global SA.,Shareholder return,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.815499996766448,,,
67c0bc2a,"Lamb Weston Holdings faces cybersecurity risk mgmt. challenges that could affect its financial impact, considering its ticker symbol at the end.",Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.203541950322688,,,
080ee40b,JNPR 2023 NP margin calc.,Financials,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.4555839588865638,,,
2a356cda,"Trends in ROST's share repurchase activity vs. confidence in mgmt's buyback programs, ROST.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.9134999494999647,,,
bfbee6ec,CVS’s full-time workforce % and its talent dev. strategy.,Company overview,True,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.2415840541943908,,,
dd0c1676,Competitive risks to profitability and growth for HP Inc. (HPQ) are influenced by market dynamics and technological advancements.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.237583002075553,,,
49d877bd,Gross vs net rev recognition impact on core biz & comp risks.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.6672499952837825,,,
e70c9940,Change in Zebra Tech's sell & mktg exp for 2022-23 reflects cost mgmt strategies; ZBRA.,Financials,True,Subtract,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.207917023450136,,,
8cd7147a,FSLR rev rec contract terms net sales comparability.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.6668749740347266,,,
2e6c7446,Drivers of HSIC LT debt change from end-22 to end-23.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.632542026229203,,,
84285353,Essex Property Trust's (ESS) full-time workforce influences its competitive positioning.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.0503340056166053,,,
bf770fa5,Insulet's (PODD) CAPEX evolution for 2022-2023 and strategic developments for the Malaysia facility.,Footnotes,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,5.629833089187741,,,
80a834eb,WMT EDLP EDLC margin impact from omni-channel competition.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,1.7135839443653822,,,
cfd76afd,Variable consideration for volume incentives recognized under MAS rev.,Accounting,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.5231660110875964,,,
872d9129,Analysis of BEN third-party dist. risk/opp.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.8505839873105288,,,
51e07f0f,Product revenue for Teradyne (TER) saw a decline from 2022 to 2023.,Financials,True,Subtract,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.19220791850239,,,
5bfcb475,Cybersecurity investor confidence in CG is shaping valuation metrics.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.8534159064292908,,,
08117364,Union coverage at FE impacts labor costs.,Company overview,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.7322089988738298,,,
c2040c97,"Diversity in GM exec team, risk mgmt., and emerging mkts.",Governance,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,3.477625083178282,,,
a0e7d855,"Colgate-Palmolive (CL) global employee dist., rev. divers. & geo. risk.",Company overview,True,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,1.0781249729916453,,,
0e783bd2,NOC COSO control assess impacts on investor confidence.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,1.9593340111896396,,,
0b2189b0,Avg revenue per employee impact of 0.5% staffing increase for TROW.,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.050999996252358,,,
2b4d9eea,"The influence of frameworks, audits, & incident tests on cash flow & risk mgmt. is critical for EMR.",Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.4036669209599495,,,
a3269f2a,Capex allocation impact on future growth: operational vs. strategic at Copart (CPRT).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.008958068676293,,,
d7145d1f,Impact of declining trading volumes on operating cash risk at CME.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.708125023171306,,,
34e9614d,Analyzing overall employee count change while reviewing STERIS plc's dental segment.,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.2454170500859618,,,
42d7e4ad,Regulatory risks for ABNB impact costs and long-term growth.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.250957979820669,,,
196d7add,Analysis of liquidity flex with $846M cash allocation for Gen Digital.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.437708994373679,,,
35badeea,Liquidity risks from unrecorded liabilities in HRL litigation.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1599170761182904,,,
ef1b885e,HII's cybersecurity leadership offers operational benefits & a competitive edge.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.146375016309321,,,
f919e4a5,"Trends in operating, variable, and short-term lease exp. from MTD 2021-2023 and their impact on profitability, ticker.",Footnotes,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,7.212915923446417,,,
7129c382,Competitor consolidation impacts on VeriSign (VRSN) financials & positioning.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.6112079611048102,,,
b72c5ca7,"T-Mobile US's repurchase timing, TMO, along with pricing, has implications on capital structure and market position.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.260124919004738,,,
18c29fe0,Trends in operating CF adjustments from 2021-23 for Essex Property Trust impact (ESS).,Footnotes,False,None,5,0.2,0.5,0.5,0.38685280723454163,0.7607308584686775,2,5,2,5.085709039121866,,,
d6a74250,Q4 insider sentiment for MKTX.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.637584064155817,,,
4f8e604d,WD's cost efficiency measures vs STX & TOS.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.7158750668168068,,,
66cfb412,"Post-cyber incident controls at Prudential Financial are applied to mitigate financial risks, PRU.",Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.703582962974906,,,
0ac81b90,Liquidity sustainability for Deckers (DECK) amidst volatility in op cash flow.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.100334015674889,,,
5ac4b6ee,"BKR's cybersecurity spend impact on growth, financial health & cap allocation.",Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.4570000134408474,,,
bf2ba2ab,Calculation of net contribution from Mortgage Banking for NVR 2023.,Financials,True,Subtract,5,0.2,1.0,1.0,1.0,1.0,1,5,1,6.214458029717207,,,
2af10bc3,"Impact of EPRT board diversity on growth & positioning, EPRT.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.469041992910206,,,
dcf82462,"Cybersecurity oversight by the HRL leadership board impacts investor confidence & valuation, HRL.",Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.285208065994084,,,
fa82d657,BF.B - Completion of Brown-Forman repurchase and key dates in late 2023.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,7.931957952678204,,,
8fe36be5,Core svc profitability excl. trans & transformation costs for WLTW operating margin.,Financials,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.9444999527186155,,,
c5664588,"Exec tenure at Costco affects stability & profitability, COST.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.947666984051466,,,
3a2fc318,Oct-Nov 2023 repurchase details vs FY 2023 for IDEX Corp.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,3.136457991786301,,,
8a4d6b83,How do changes in bundled service delivery impact revenue and profitability for INTU?,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.183541030623019,,,
155b0d36,McDonald's (MCD) cybersecurity risk mngmt significantly impacts op. continuity & profitability.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.0119579965248704,,,
62cd8482,Impact of ASC606 on unbilled sales rev for FirstEnergy Corp (FE) recognition.,Accounting,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,5.585125065408647,,,
bdba0767,PYPL's board oversight on cybersecurity impacts investor confidence & valuation.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.5052500423043966,,,
f3e43dc3,Trust balance L rate volatility vs guarantee liabilities.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.0367919458076358,,,
a2cb7d05,Peer comparison on cybersecurity investment (LEN) reveals competitive positioning and highlights digital risk.,Risk,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.8282079622149467,,,
79713bb8,"In 2023, Extra Space Storage (EXR) mgmt. has a view on stock valuation and fin. health without share repurchases.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,7.167625008150935,,,
4888e693,"The impact of workforce diversity at Fiserv on competitiveness and talent acquisition is significant, FISV.",Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,7.1735839592292905,,,
710aefd3,Impact of growth on supply chain resiliency for EXPD.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.499292001128197,,,
fb3bd0ae,Impact on cap alloc & cash flow from Ulta's dual CFO/Trea.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.3740829676389694,,,
4119482a,"RCL's cash flow, ticker RCL, vs. capex, compared to cruise industry peers.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.2716660061851144,,,
0ea050ed,Timing of WDC board & exec approval impacts reporting & governance.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7493329728022218,,,
659dc86a,"How did net income for KLA Corporation (KLAC) shift from 2023 to 2024, and what was the effect of unique items?",Financials,True,Subtraction,5,0.2,1.0,1.0,1.0,1.0,1,5,1,10.630458011291921,,,
09843496,"CPT 2023 breakdown of prop dev & capex, ticker included.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.353291074745357,,,
0ff54d8c,ROK's repurchase cap outlay for Q3 2024 vs $1B auth.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.5900419568642974,,,
2cb9707d,Non-cash adj for NI to Ops CF & sustainability at Parker-Hannifin.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.088291083462536,,,
304d57b9,Implications of employee turnover and avg service on ops efficiency risk mtg for Teledyne Technologies.,Company overview,True,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,5.959291011095047,,,
2a8d2244,Impact of board demographics & tenure on stability and market response for Humana (HUM).,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.415707990527153,,,
76ae790b,Near-term construction commitments for Realty Income vs. long-term growth strategy and rental mkt positioning.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.8909171018749475,,,
a8300795,Cboe's legal proceedings and loss accrual criteria disclosures.,Legal,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,3.395583014935255,,,
9435966b,AMZN's supplier term strategy & scale impact on margins and competitive positioning.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.004375077784061,,,
a9938d07,The impact of the AXP TRIS program on capital allocation and financial health is noteworthy.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,7.255582953803241,,,
be1ebdad,FY23 share repurchase vol. & avg. price for JNPR.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.49570794403553,,,
a1fd5d30,Impact of Garmin (GRMN) exec team diversity on ops & profitability.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.6978329299017787,,,
15c80065,"Evolving capital allocation in EA's repurchase program, EA.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.3710000570863485,,,
1c14679a,Highest female non-service region for CVX & implications of gender diversity strategy.,Company overview,True,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.1197920218110085,,,
3e67415a,Rev rec estimate review protocols & future impact for NDAQ.,Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.4470420321449637,,,
83e054ad,SG&A % of rev for XOM in 2023.,Financials,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.925833014771342,,,
6af10ede,Liquidity & short-term op flexibility impact due to cash decline for ICE 2022-2023.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,5.800832994282246,,,
2f409436,EPS ratio analysis for Moderna in 2023 vs. 2022 shows performance metrics worth noting.,Financials,True,Division,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.867875017225742,,,
9ca3ead9,ROA cap impact on pricing power & revenue stability for CMS Energy.,Company overview,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.2920000376179814,,,
73cf193f,Jabil - headcount segmentation validation & its fin. and op. impact.,Company overview,True,Subtract,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.8812920209020376,,,
f04742d4,"Loss/legal cost estimation methods for O'Reilly Automotive, ticker ASC450-20.",Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.291334073059261,,,
c61bae06,Liquidity & capex ratio for Autodesk (ADSK) as of Jan 2024.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.417332984507084,,,
2b95c22b,"Utilization of buyback plan by J.B. Hunt, ticker JBHT, indicates strategic capital allocation.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.999791922979057,,,
50e8a17d,"Impact of DE&I HR strategy on board oversight, competitive positioning, and stability. Ticker in last position.",Company overview,True,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,6.719707977026701,,,
ed285df6,"First Solar's CdTe tech offers a competitive edge over c-Si modules, FSLR.",Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.280167071148753,,,
b7c0b549,WMB; capacity/reliability/pricing analysis in NG trans & storage for future growth.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7162909284234047,,,
df5a87c0,2023 vs 2024 trends for pipeline precon spend mega campus.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.2622499857097864,,,
8e00feea,SRE exec confidence in Rule 10b5-1 supports long-term growth stability.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.1869160011410713,,,
983fe7a1,"Projections for growth, valuation impact and competitive dynamics of SPGI.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.860916989855468,,,
92342eda,ULTA's omnichannel strat: rev & risk impact from physical vs digital.,Governance,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,2.0767919486388564,,,
30c54f71,"Revvity labor risks: global workforce, ticker union impact, turnover factors.",Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.6690419288352132,,,
03b929e0,"Impact of Danaher's prog. rev. rec. on profitability & cash flow, DHR.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.9070419734343886,,,
ce1f4e0e,TTWO's workforce & talent dev. significantly impacts its comp. positioning & innovation.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.1456249048933387,,,
7d32cfeb,W.W. Grainger's lease structure affects recurring cash outflows.,Footnotes,False,None,5,0.2,1.0,0.3333333333333333,0.5,1.0,3,5,1,1.0052500292658806,,,
a2997303,"CarMax's rev streams & risk/reserve adj. include fluctuating demand, pricing pressures, and inventory mgmt., which may affect overall performance.",Accounting,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.628082970157266,,,
3a2196bd,OP cash flow comparison for 2023 vs 2022 along with efficiency indicators for ServiceNow (SNOW).,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,4.622542066499591,,,
eda299d8,ZBH's debt struct. for 2022-2023 impacts liquidity.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.583375015296042,,,
0e2f8437,Capex split for EIX: traditional vs wildfire mitigation.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.8137500155717134,,,
c5ebf903,"The impact of key signatories from Ameriprise Financial on cap alloc and risk mgmt, ticker in focus.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,8.319584070704877,,,
be3b1c90,Rollins branch office employee concentration's impact on operational efficiency and customer retention.,Company overview,True,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,3.8202909054234624,,,
2bed47cb,Dec vs Nov '23 WAB repurchase price trend & market timing.,Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.42941705416888,,,
73c5b186,Diversity target calc for AAPL leadership goes here.,Company overview,True,Compositional,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.048208029009402,,,
64fd35f4,Monster Beverage’s D&I and talent dev. initiatives provide a long-term competitive edge for its global workforce.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.840625031851232,,,
42a3eae0,PANW's S&M spend significantly affects its competitiveness and drives market share/rev growth.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.4967499086633325,,,
fa7b3788,FX adj. on Deere's (DE) warranty liab. & hedging implications.,Footnotes,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,1.577083021402359,,,
956b65ab,"Trends in the refinancing mkt for UPS fixed-rate senior notes 2022-2023, UPS.",Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.93995803501457,,,
2717f745,Principle & interest timeline for MSFT long-term debt structure in 2025 vs. beyond.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.221291979774833,,,
af9f9651,"Tax benefits, cash outlays, and risks impact Steel Dynamics.",Footnotes,False,None,5,0.2,1.0,0.2,0.38685280723454163,1.0,5,5,1,3.6275830352678895,,,
8aaa3f91,DE&I impact of PAYX on comp. positioning & LT operational stability.,Company overview,True,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,3.8731249514967203,,,
d75facea,Market liquidity risks for Revvity's internal funds may impact working capital.,Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.617917071096599,,,
ce5ac850,Investment decision mgmt. background in Aon capital allocation.,Governance,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,2.8406670317053795,,,
4373d2f8,"Amidst global competitive pressures, Cincinnati Financial (CINF) is differentiating itself.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.3879170184955,,,
1e719aea,Legal proceedings financial impact disclosures for Aptiv PLC.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.0884169973433018,,,
b4d591d8,Risk-reward of ISRG's capex in light of macro trends.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,3.667082986794412,,,
1464730f,CZR's board expertise dist. impacts risk mgmt & profitability at Cons. Edison.,Governance,False,None,5,0.2,1.0,0.25,0.43067655807339306,1.0,4,5,1,1.9242919515818357,,,
849434bc,"Impact on capex, profitability & rate adjustments from EVS contract structure timing for ticker.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.33708296623081,,,
0b916241,EPS * shares vs. NCLH net income comparison.,Financials,True,Multiplication,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.7374579329043627,,,
08326489,RTX's cust fin receipts/payments affect inv CF & risk mgmt.,Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,2,1.0030829580500722,,,
2c45fddc,"Capital allocation strategy for ANSYS, ticker ANSS, includes repurchase figures.",Shareholder return,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.744041965343058,,,
0d177134,Impact of Allegion's tech integration on market share growth.,Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.151249981485307,,,
e29bf567,"Cencora's net cash outflow from invest. activities and growth strategy focus on boosting ROI, TKR: CEN.",Footnotes,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.433207959868014,,,
aead9fb8,"Insights from GD CFO/Controller on capital allocation, financial health & risk mgmt, focusing on ticker for strategic evaluation.",Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,6.6076250514015555,,,
ade75eb1,Medtronic's (MDT) sanctions compliance influence on its financial risk profile.,Governance,False,None,5,0.2,1.0,0.5,0.6309297535714575,1.0,2,5,1,4.35062509495765,,,
668b927a,"Refinancing risks, capital structure, and maturities for NDAQ.",Financials,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,4.029874922707677,,,
588bf70b,Litigation liabilities vs. earnings cash reserves for TSLA.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.8949580155313015,,,
1d15c95f,Employee investment by AmEx impacts talent retention.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,1.8906659679487348,,,
a0f08119,ONEOK's HC efficiency & growth strat.,Company overview,True,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,0.26908295694738626,,,
d9037289,Dual roles on HSY board & oversight impact.,Governance,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,2.568708034232259,,,
84eb41e4,Ticker AMETEK focuses on cybersecurity governance to mitigate financial risk.,Risk,False,None,5,0.2,1.0,1.0,1.0,1.0,1,5,1,4.127083928324282,,,
49f441e1,"Impact of tech innovation & R&D on competitiveness and long-term outlook, MSI.",Company overview,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,5.510499933734536,,,
9a435726,Impact of Kenvue's enviro litigation on cap allocation & growth.,Legal,False,None,5,0.0,0.0,0.0,0.0,0.0,,5,1,3.7475419230759144,,,
